Avg $House^{size}\uparrow$,Var $House^{size}\downarrow$,Rop $\downarrow$,Avg WT $\downarrow$,gini coefficient $\downarrow$,SW $\uparrow$,m,entry,sort,k,c,rqueue,ex_name,finished_replace
12.054274509803925,170.50147771113677,256.0,5.921568627450981,0.4814519162835935,427.4,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_23,True
14.444607843137254,263.3414989747533,387.0,5.96078431372549,0.5226595601335469,392.9,3,p^{family},FIFO,2,2,r^{size},optimized_task_config_280,True
14.6859477124183,268.24880939595886,400.0,3.588235294117647,0.5138250422120068,401.8,3,p^{family},VFR,2,2,r^{size},ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,True
11.3085,207.53190025000004,18.0,2.6,0.6161290322580646,62.0,3,p^{select},VFA,5,2,r^{random},optimized_task_config_188,True
17.7197,206.77671582666665,88.0,2.44,0.3387273428461241,259.3,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_300,True
2.5249836601307187,55.67131046606005,73.5,6.0588235294117645,0.8925406444034003,83.75,3,p^{select},VFA,2,2,r^{random},ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True
12.581928104575162,181.20535788372,254.0,2.0588235294117645,0.4821507796027205,428.7,3,p^{select},FIFO,5,4,r^{size},optimized_task_config_88,True
11.34766339869281,172.47916100271257,310.0,7.627450980392157,0.5428797781738959,376.2000000000001,3,p^{random},FIFO,2,3,r^{random},optimized_task_config_160,True
12.84315359477124,199.0029724213977,277.0,2.1372549019607843,0.4905329512365077,424.9,3,p^{select},VFR,1,1,r^{size},optimized_task_config_311,True
16.823988095238096,211.3174923126889,244.0,1.7857142857142858,0.3736289776574137,422.0,3,p^{select},FIFO,4,4,r^{size},ver2_nofilter_multilist(2.1_k4)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose4_no_memory,True
12.329820261437913,175.09521218174632,252.0,2.411764705882353,0.4920481350434911,425.6,3,p^{select},FIFO,1,4,r^{size},optimized_task_config_103,True
13.58408496732026,254.4699300995344,350.0,3.549019607843137,0.5424092897280638,377.9,3,p^{family},FIFO,1,5,r^{size},optimized_task_config_291,True
3.5538235294117646,84.26382018454443,126.0,6.15686274509804,0.8535082096543563,119.3,3,p^{select},VFA,2,2,r^{random},optimized_task_config_209,True
12.213676470588236,201.5404354078559,318.0,3.411764705882353,0.5416910099115444,382.6,3,p^{random},VFA,1,7,r^{random},optimized_task_config_242,True
8.141699346405229,174.75381007518473,215.0,4.0,0.6850461040879476,252.2,3,p^{select},FIFO,3,5,r^{size},optimized_task_config_36,True
11.978218954248364,169.7870101857192,215.0,2.4901960784313726,0.4981596734256843,410.2,3,p^{select},VFA,3,2,r^{size},optimized_task_config_178,True
13.51096405228758,252.60129779037973,354.0,3.715686274509804,0.5461839458697144,371.7000000000001,3,p^{family},FIFO,2,2,r^{size},ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,True
15.846333333333334,170.96119471527777,129.0,1.35,0.3478038936372269,421.2,3,p^{select},VFR,2,4,r^{size},optimized_task_config_328,True
13.713265306122448,201.53028108282427,269.5,2.193877551020408,0.4701494957334692,420.3,3,p^{select},VFA,2,3,r^{size},ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
11.911388888888888,184.3243333787219,257.0,3.431372549019608,0.5083107199433348,409.7000000000001,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_69,True
4.973790849673203,120.49090349438248,172.0,8.294117647058824,0.81390255098695,149.5,3,p^{family},FIFO,3,2,r^{random},optimized_task_config_213,True
15.487583333333331,267.9581083958334,10.0,2.3,0.4484184914841849,82.2,3,p^{select},VFA,1,2,r^{rent},optimized_task_config_201,True
11.57857843137255,174.26433848840188,210.0,3.333333333333333,0.5100565999595714,388.0,3,p^{select},FIFO,5,5,r^{size},optimized_task_config_171,True
21.278,162.61889655555555,4.0,1.6,0.1437410071942446,139.0,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_130,True
24.77,250.565,6.0,1.5,0.2029659141212927,75.3,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_116,True
10.824027777777776,226.7425354396279,366.5,4.637254901960784,0.6225812103054236,313.15,3,p^{family},VFA,2,2,r^{random},ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#random_avg,True
26.193666666666665,102.5555271111111,0.0,1.0,0.1404934687953557,68.9,3,p^{select},VFA,2,2,r^{size},optimized_task_config_55,True
8.03890522875817,142.60832800899226,191.0,3.294117647058824,0.6525710970061067,277.1,3,p^{select},FIFO,5,2,r^{size},optimized_task_config_165,True
12.08372549019608,171.81574603357677,225.0,2.294117647058824,0.489513171680886,419.2000000000001,3,p^{select},FIFO,2,4,r^{size},optimized_task_config_260,True
15.375774976657327,209.82449999756443,264.0,2.402894491129785,0.4299447074385862,417.4666666666667,3,p^{select},FIFO,5,5,r^{size},ver2_nofilter_multilist(2.1_k5)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True
12.736200980392155,192.0363016275792,264.0,4.686274509803922,0.4859801271309106,419.25,3,p^{select},VFA,2,2,r^{size},batch_t20_h5,True
12.531241830065358,181.621061638686,250.0,2.3529411764705883,0.4952533914589726,410.2000000000001,3,p^{select},VFA,2,2,r^{size},optimized_task_config_159,True
13.034754901960785,214.64401602108168,259.0,2.392156862745098,0.4962041595884561,408.6,3,p^{select},VFA,2,2,r^{size},optimized_task_config_202,True
15.218310657596373,207.09432113228604,245.5,1.9659863945578229,0.4182009370178884,425.5,3,p^{select},FIFO,2,2,r^{size},ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True
27.86805555555556,147.45727463348766,4.0,1.6666666666666663,0.1113178530753774,88.39999999999999,3,p^{select},VFA,2,2,r^{size},optimized_task_config_90,True
13.24169934640523,203.5495659303046,313.0,3.392156862745098,0.4839396284829722,425.6,3,p^{select},FIFO,1,4,r^{size},optimized_task_config_99,True
11.585751633986929,162.68288954942545,249.0,3.1372549019607843,0.4985328596633899,412.3,3,p^{family},VFA,2,2,r^{rent},optimized_task_config_163,True
13.813325163398694,229.13056082409545,327.0,3.0588235294117645,0.4891387655412245,419.85,3,p^{select},VFA,2,2,r^{size},ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True
15.183692810457517,273.8709266136956,396.0,2.9607843137254903,0.504125280164136,403.3,3,p^{family},VFR,3,4,r^{size},optimized_task_config_315,True
11.683202614379086,163.74523407877314,207.0,2.07843137254902,0.4825753129190346,410.9,3,p^{select},VFA,2,2,r^{size},optimized_task_config_190,True
12.17057189542484,210.84629462813444,306.0,5.15686274509804,0.5321957016093389,385.5,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,True
15.342572278911565,210.6148597267897,240.5,1.923469387755102,0.425652486718584,421.3,3,p^{select},VFA,2,3,r^{size},ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
27.05027777777778,167.53133371913577,5.0,1.5,0.0617005267118133,88.6,3,p^{rent},FIFO,2,3,r^{rent},optimized_task_config_256,True
27.47986111111111,138.94990981867284,1.0,1.3333333333333333,0.0867724867724867,94.5,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_113,True
5.958071895424837,148.11418849374172,236.0,4.0,0.8001350601741312,162.60000000000002,3,p^{select},VFA,2,2,r^{random},optimized_task_config_156,True
7.709787581699346,179.57756516457349,244.0,4.607843137254902,0.7270391100785017,222.8,3,p^{select},VFA,2,3,r^{rent},optimized_task_config_129,True
12.196405228758172,200.5613417617156,278.0,3.07843137254902,0.5083836351441986,397.6,3,p^{select},FIFO,5,5,r^{size},optimized_task_config_66,True
12.055506535947712,184.3076818921141,281.0,3.07843137254902,0.5094121564709799,400.4,3,p^{select},VFA,2,4,r^{size},optimized_task_config_76,True
15.824960317460317,205.30804847726128,199.0,2.261904761904762,0.3768629589240275,419.2,3,p^{select},VFA,2,2,r^{size},optimized_task_config_35,True
13.7988875,213.10222190748263,206.0,3.05,0.4609068268385585,341.29999999999995,3,p^{select},VFA,2,6,r^{size},optimized_task_config_303,True
16.73434523809524,213.25129760369427,206.0,1.738095238095238,0.3733692680259355,426.7000000000001,3,p^{select},VFA,2,3,r^{size},ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
20.38025,125.97851028472223,6.0,1.5,0.1591381872213968,134.6,3,p^{select},VFA,2,2,r^{size},optimized_task_config_63,True
12.012941176470587,168.4720901512239,227.0,2.411764705882353,0.485935528331494,421.1,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_295,True
19.209722222222226,199.5077466820988,15.0,1.9166666666666667,0.3047008547008547,136.5,3,p^{select},VFA,2,2,r^{size},optimized_task_config_149,True
6.236960784313725,127.14986314878894,151.0,6.176470588235294,0.7256269552284733,229.4,3,p^{select},VFA,2,2,r^{size},optimized_task_config_158,True
25.41520833333333,171.83469019791664,8.0,1.45,0.1087587211492576,104.9,3,p^{select},VFA,2,2,r^{size},optimized_task_config_87,True
11.440347222222222,184.1554416618441,60.0,3.0416666666666665,0.5218974650018917,176.2,3,p^{select},FIFO,2,3,r^{rent},optimized_task_config_196,True
13.093366013071895,195.9860089858601,299.0,3.1372549019607843,0.4863113320445549,426.0,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_68,True
2.4905555555555554,58.36094680464779,60.0,4.647058823529412,0.8856173119744039,90.7,3,p^{select},VFA,3,2,r^{random},optimized_task_config_191,True
24.892000000000003,280.190606,3.0,1.4,0.231111111111111,63.0,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_101,True
12.840130718954248,183.5140192367252,275.0,2.176470588235294,0.4917578493272003,411.8,3,p^{select},VFA,3,3,r^{size},optimized_task_config_319,True
12.39343137254902,191.19888840723647,299.5,4.588235294117647,0.5117504770608343,399.1,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,True
19.41208333333333,141.12250086805557,2.0,2.5,0.2357274401473297,72.4,3,p^{select},VFA,2,2,r^{size},optimized_task_config_235,True
16.214285714285715,202.63154477710063,193.5,1.880952380952381,0.3741454757266167,425.05,3,p^{select},FIFO,3,5,r^{size},ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True
7.128218954248365,141.42167054284675,185.0,4.764705882352941,0.7050470136510523,244.55,3,p^{select},VFA,2,2,r^{rent},ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True
15.12485994397759,209.5125372484152,253.5,2.1183473389355743,0.4308512680453452,419.75,3,p^{select},VFA,2,2,r^{size},ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True
10.326916666666667,94.71474472916664,6.0,2.3,0.4300337457817773,88.9,3,p^{select},VFA,2,2,r^{size},optimized_task_config_109,True
12.676666666666666,201.3203163398693,292.0,3.215686274509804,0.4975091239609785,423.9,1,p^{family},VFA,2,2,r^{rent},optimized_task_config_255,True
5.015408496732027,133.00783889903457,177.0,4.725490196078432,0.815964286191641,146.7,3,p^{select},FIFO,2,2,r^{random},optimized_task_config_203,True
10.609473856209153,162.13528038820542,242.0,4.529411764705882,0.552305361752971,367.6,3,p^{family},FIFO,2,3,r^{rent},optimized_task_config_296,True
12.841666666666663,198.13375106209145,264.0,4.509803921568627,0.4799191505267675,424.9,3,p^{select},FIFO,5,2,r^{size},optimized_task_config_114,True
16.916875,267.977618359375,10.0,1.0,0.4163385826771654,76.2,3,p^{select},FIFO,1,1,r^{size},optimized_task_config_306,True
28.592,164.257906,2.0,1.0,0.0763819095477387,79.6,3,p^{select},VFA,2,2,r^{size},optimized_task_config_111,True
12.826192810457515,192.2666592117348,296.0,2.9607843137254903,0.4938091565589287,419.5,3,p^{select},FIFO,1,4,r^{size},optimized_task_config_104,True
9.11016339869281,194.22223336110045,242.0,3.862745098039216,0.6488843813387424,290.0,3,p^{select},FIFO,4,4,r^{size},optimized_task_config_324,True
11.608619281045751,175.18018613380536,261.5,5.352941176470589,0.5161985663991788,397.75,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_4t_6h(step_num(t1_h1))_p#singlelist,True
13.24671568627451,206.30871063212868,294.0,2.7058823529411766,0.4821719457013574,422.5,3,p^{select},VFA,1,5,r^{size},optimized_task_config_136,True
25.911250000000003,158.5363365625,9.0,1.8,0.0711686494051784,142.9,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_195,True
5.025163398692811,138.13080623691744,219.0,7.274509803921568,0.8310818513451892,137.6,3,p^{select},VFA,2,2,r^{rent},optimized_task_config_206,True
11.999883986928106,167.77848524691362,241.5,2.656862745098039,0.4979866420977031,404.35,3,p^{select},VFA,2,2,r^{size},batch_t20_h10,True
12.15156862745098,220.11289670479303,346.5,4.352941176470588,0.5485941203631647,372.7000000000001,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,True
9.983692810457516,117.84739782829256,217.0,6.450980392156863,0.536324918214925,381.2,5,p^{family},VFR,2,5,r^{rent},optimized_task_config_290,True
13.233545751633988,205.43997262644712,355.0,5.0588235294117645,0.5055052605823344,408.7,3,p^{select},VFA,4,3,r^{size},optimized_task_config_153,True
3.937483660130719,118.26435908197703,146.0,5.450980392156863,0.8712767549767999,104.8,3,p^{select},VFA,3,2,r^{random},optimized_task_config_179,True
12.05799019607843,171.05713878476226,222.0,3.7450980392156863,0.501029327393608,406.7000000000001,3,p^{select},FIFO,4,5,r^{size},optimized_task_config_331,True
12.618611111111113,189.41806818264345,281.0,2.843137254901961,0.4942207229367255,418.5,3,p^{select},VFA,3,2,r^{size},optimized_task_config_180,True
15.67329365079365,203.28963511747293,189.0,2.333333333333333,0.3702621622226699,425.4,3,p^{select},VFR,2,4,r^{size},optimized_task_config_83,True
13.104477124183008,203.7420987462088,273.0,1.6666666666666667,0.4920360829606144,415.6,3,p^{select},VFA,2,4,r^{size},optimized_task_config_75,True
5.909673202614378,163.32293115682,246.0,4.450980392156863,0.8094374799099968,152.5,3,p^{select},VFA,2,2,r^{rent},optimized_task_config_148,True
16.066011904761904,212.38873642644563,195.0,1.809523809523809,0.3722898260821249,428.5,3,p^{select},FIFO,4,5,r^{size},optimized_task_config_334,True
12.644084967320262,181.21294981631,258.0,3.07843137254902,0.4941083099906629,420.0,3,p^{select},FIFO,3,5,r^{size},optimized_task_config_27,True
13.193539215686274,216.7905581651288,289.0,2.0980392156862746,0.4925987694453081,416.2000000000001,3,p^{select},FIFO,5,2,r^{size},optimized_task_config_96,True
4.455816993464052,107.53308533470032,131.0,4.333333333333333,0.8239218489397189,139.89999999999998,3,p^{select},VFA,2,5,r^{random},optimized_task_config_164,True
8.20328431372549,136.09133737504806,186.0,3.764705882352941,0.636352617970265,291.2,3,p^{select},VFA,2,3,r^{size},optimized_task_config_167,True
11.682066993464057,159.90757031617113,254.5,3.754901960784314,0.5083691033173643,410.4000000000001,3,p^{family},VFA,2,2,r^{size},ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,True
17.784166666666664,216.48860347222225,4.0,1.5,0.3529741863075196,59.400000000000006,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_107,True
13.32498366013072,225.7122110155282,333.0,3.215686274509804,0.5068588313568942,400.8,3,p^{select},VFA,2,2,r^{size},ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,True
20.82925,140.93976978472224,6.0,1.6,0.1669597069597068,136.5,3,p^{select},VFA,2,2,r^{size},optimized_task_config_85,True
12.32923202614379,191.1648571580375,253.0,3.2549019607843137,0.5118815738215816,407.7,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_26,True
29.0925,151.11363125000003,4.0,1.3333333333333333,0.0490636704119851,89.0,3,p^{select},VFA,2,3,r^{size},optimized_task_config_151,True
12.051323529411764,180.9829417259387,269.0,3.843137254901961,0.4955745345380298,404.3,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_299,True
10.185751633986929,168.27013050803106,256.0,5.666666666666667,0.5774191183519712,347.70000000000005,5,p^{family},VFR,2,5,r^{rent},optimized_task_config_288,True
25.258,144.2438882222222,8.0,1.3,0.0815447710184549,146.29999999999998,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_97,True
20.827222222222225,288.71769413580245,6.0,1.5,0.4085648148148147,57.6,3,p^{select},VFA,2,2,r^{rent},optimized_task_config_193,True
16.902450396825397,225.5433584335239,232.0,1.880952380952381,0.37546784274715,425.8,3,p^{select},VFA,3,3,r^{size},ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
11.833962418300652,174.1607296614016,263.0,3.8627450980392153,0.5203367047135372,401.4000000000001,4,p^{family},VFA,2,2,r^{size},ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,True
12.314411764705884,183.3387812443932,225.0,2.588235294117647,0.4859376182905595,414.4,3,p^{select},FIFO,3,5,r^{size},optimized_task_config_28,True
11.992826797385622,165.69143123851936,209.0,1.9215686274509804,0.4857343588901359,429.8,3,p^{select},VFA,2,2,r^{size},optimized_task_config_127,True
25.069,284.239344,3.0,1.4,0.2315068493150684,58.4,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_125,True
11.735996732026145,237.54148839922672,415.0,5.235294117647059,0.5917177681883565,336.7,3,p^{random},FIFO,5,5,r^{random},optimized_task_config_316,True
13.728545751633987,230.08705561509464,348.0,4.029411764705882,0.4982363588848879,414.2,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_5t_1h_p#singlelist,True
12.271519607843135,187.4114689462386,279.0,3.862745098039216,0.5129124203257343,387.3,3,p^{select},VFA,2,5,r^{size},optimized_task_config_176,True
7.211356209150328,139.7692597756205,185.0,6.0,0.6882046568627451,256.0,3,p^{select},FIFO,2,4,r^{size},optimized_task_config_192,True
12.84535947712418,196.1718480733905,324.0,3.294117647058824,0.4960289684650634,420.2,1,p^{family},VFA,1,3,r^{random},optimized_task_config_0,True
10.020351307189545,185.2972725060341,300.0,4.392156862745098,0.6128411672518174,313.25,3,p^{rent},VFA,2,2,r^{random},ver1_nofilter_multilist(1.2)_portion3(f_rent_money_budget)_priority_8t_6h_p#random_avg,True
14.745846171802054,221.4878561109112,264.5,2.6582633053221287,0.4466576963763318,409.0,3,p^{select},FIFO,4,5,r^{size},ver2_nofilter_multilist(2.1_k4)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True
16.733670634920635,222.2726090297461,242.0,1.7857142857142858,0.3805607582723196,419.5,3,p^{select},VFA,2,3,r^{size},ver2_nofilter_multilist(2.4_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
12.440470588235296,182.9326144495708,265.0,1.7450980392156863,0.4876777665750499,425.9,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_272,True
13.648692810457517,247.4086272400572,335.0,2.0392156862745097,0.4905120341975653,422.0,3,p^{select},VFA,1,3,r^{size},optimized_task_config_126,True
14.423267973856207,266.896908710325,372.0,3.882352941176471,0.5321880512309226,383.5,3,p^{family},VFR,2,4,r^{size},optimized_task_config_293,True
14.347916666666665,132.37231336805556,3.0,1.5,0.3782802903405917,59.7,3,p^{select},VFA,2,2,r^{size},optimized_task_config_54,True
11.055359477124185,163.19671223461063,275.0,4.588235294117647,0.5392105017575511,378.2,2,p^{family},VFR,2,5,r^{rent},optimized_task_config_292,True
13.576062091503267,208.60023880932545,331.0,2.5098039215686274,0.4897774893118676,416.9,3,p^{select},VFR,1,2,r^{size},optimized_task_config_84,True
6.875686274509803,139.07212964885298,205.0,4.254901960784314,0.7269761878873546,216.4,3,p^{select},FIFO,3,2,r^{size},optimized_task_config_150,True
16.4678373015873,215.94791365937576,206.0,1.880952380952381,0.3821757056771327,420.4,3,p^{select},VFA,1,1,r^{size},ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,True
11.853006535947712,184.63443322653688,263.0,3.647058823529412,0.5173937376653215,399.4,3,p^{select},FIFO,3,5,r^{size},optimized_task_config_29,True
15.089330065359476,268.1624986201888,414.5,3.5686274509803924,0.5130691397623334,403.75,3,p^{family},VFA,2,2,r^{size},ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#housetype,True
21.87166666666667,189.9733222222222,6.0,1.8333333333333333,0.1930272108843538,78.4,3,p^{select},FIFO,2,2,r^{size},optimized_task_config_185,True
12.165187908496732,194.3905058652656,256.0,6.254901960784314,0.5064680683480539,405.9500000000001,3,p^{random},FIFO,2,2,r^{random},ver1_nofilter_singlelist_2t_6h(step_num(t1_h1))_p#singlelist,True
17.3655,305.366241,3.0,1.4,0.4271662763466042,42.7,3,p^{select},VFA,5,2,r^{size},optimized_task_config_98,True
15.8244708994709,222.95128025583688,238.3333333333333,1.869614512471655,0.4025515758003102,430.7666666666667,3,p^{select},FIFO,1,5,r^{size},ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True
12.999274509803922,221.38958276560297,277.0,2.9019607843137254,0.4765132337062544,432.2000000000001,3,p^{select},FIFO,2,4,r^{size},optimized_task_config_108,True
9.466911764705882,185.86112876617963,322.0,4.137254901960785,0.6502642096510287,292.4,4,p^{family},FIFO,5,3,r^{random},optimized_task_config_177,True
17.063432539682537,225.27661164651047,226.5,1.75,0.3796628722227272,422.7000000000001,3,p^{select},VFA,2,3,r^{size},ver2_nofilter_multilist(3_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True
7.413415032679739,144.65561395029692,164.0,6.15686274509804,0.6809882652869943,261.5,3,p^{select},VFA,1,2,r^{size},optimized_task_config_183,True
12.540784313725489,202.6817041506472,233.0,5.921568627450981,0.4833222005883775,413.9,3,p^{select},VFR,2,2,r^{size},optimized_task_config_67,True
16.318300264550263,200.2195398459152,226.3333333333333,1.8412698412698407,0.3737949106777649,427.23333333333335,3,p^{select},FIFO,4,4,r^{size},ver2_nofilter_multilist(2.1_k4)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose4,True
18.71086111111111,171.40702955941364,97.0,1.5333333333333334,0.238781874885342,363.4,3,p^{select},FIFO,2,5,r^{size},optimized_task_config_297,True
14.04495098039216,245.22216492107736,405.5,3.7058823529411766,0.5202706353600864,400.1,5,p^{family},VFA,2,2,r^{size},ver1_nofilter_multilist(1.2)_portion5(f_member_num)_priority_8t_6h_p#portion_housesize,True
12.444836601307188,186.5575000878401,255.0,2.2058823529411766,0.4856491491667749,420.85,3,p^{select},VFA,2,2,r^{size},batch_t20_h20,True
12.306830065359478,180.97651309966247,288.0,3.901960784313725,0.5017838425218053,407.8,3,p^{select},FIFO,2,4,r^{size},optimized_task_config_81,True
21.29611111111112,188.2906450617284,3.0,2.0,0.2331433998100665,70.19999999999999,3,p^{select},VFA,2,3,r^{size},optimized_task_config_122,True
12.677745098039216,203.59176185441493,283.0,3.5294117647058822,0.5009041762528286,414.2,3,p^{select},FIFO,3,5,r^{size},optimized_task_config_33,True
12.019166666666663,191.9522116285403,312.0,3.392156862745098,0.5222649807586586,395.9,3,p^{select},FIFO,2,3,r^{size},optimized_task_config_329,True
